time,Hs,Tp,Dm,storm,storm_new
9/19/2017 15:00,3.921875,12.1015625,52.3046875,1065,709
9/19/2017 16:00,3.8515625,12.0859375,51.0546875,1065,709
9/19/2017 17:00,3.765625,12.0625,50.484375,1065,709
9/19/2017 18:00,3.65625,12.0390625,50.234375,1065,709
9/19/2017 19:00,3.5703125,11.9765625,49.3359375,1065,709
9/19/2017 20:00,3.4765625,11.890625,47.78125,1065,709
9/19/2017 21:00,3.3984375,11.7890625,46.25,1065,709
9/19/2017 22:00,3.296875,11.6796875,45.125,1065,709
9/19/2017 23:00,3.1953125,11.5625,44.8515625,1065,709
9/20/2017 0:00,3.0703125,11.4140625,45.125,1065,709
9/20/2017 1:00,2.953125,11.359375,45.40625,1065,709
9/20/2017 2:00,2.84375,11.3203125,45.5390625,1065,709
9/20/2017 3:00,2.734375,11.2890625,45.6796875,1065,709
9/20/2017 4:00,2.609375,11.25,46.203125,1065,709
9/20/2017 5:00,2.484375,11.1796875,47.0859375,1065,709
9/20/2017 6:00,2.359375,11.125,47.9140625,1065,709
9/20/2017 7:00,2.2578125,11.0390625,48.3671875,1065,709
9/20/2017 8:00,2.15625,10.9609375,48.4140625,1065,709
9/24/2017 19:00,2.1640625,14.3203125,99.1796875,1066,710
9/24/2017 20:00,2.203125,14.34375,100.5390625,1066,710
9/24/2017 21:00,2.2421875,14.3515625,102.015625,1066,710
9/24/2017 22:00,2.2734375,14.34375,102.671875,1066,710
9/24/2017 23:00,2.3203125,14.3515625,103.25,1066,710
9/25/2017 0:00,2.375,14.359375,103.1953125,1066,710
9/25/2017 1:00,2.4375,14.3828125,103.484375,1066,710
9/25/2017 2:00,2.4921875,14.3984375,103.6015625,1066,710
9/25/2017 3:00,2.5703125,14.4375,104.0859375,1066,710
9/25/2017 4:00,2.640625,14.46875,104.828125,1066,710
9/25/2017 5:00,2.71875,14.5078125,106.3828125,1066,710
9/25/2017 6:00,2.796875,14.5234375,107.875,1066,710
9/25/2017 7:00,2.8671875,14.5234375,110.2734375,1066,710
9/25/2017 8:00,2.9140625,14.4921875,112.6328125,1066,710
9/25/2017 9:00,2.96875,14.4609375,114.609375,1066,710
9/25/2017 10:00,3.03125,14.40625,115.7421875,1066,710
9/25/2017 11:00,3.109375,14.375,116.421875,1066,710
9/25/2017 12:00,3.2109375,14.3828125,116.4296875,1066,710
9/25/2017 13:00,3.3515625,14.421875,116.1796875,1066,710
9/25/2017 14:00,3.4921875,14.484375,115.5078125,1066,710
9/25/2017 15:00,3.640625,14.546875,114.8359375,1066,710
9/25/2017 16:00,3.7734375,14.5859375,113.9921875,1066,710
9/25/2017 17:00,3.890625,14.59375,113.4296875,1066,710
9/25/2017 18:00,3.9765625,14.5625,112.8828125,1066,710
9/25/2017 19:00,4.046875,14.5234375,112.7109375,1066,710
9/25/2017 20:00,4.09375,14.4765625,112.3203125,1066,710
9/25/2017 21:00,4.1484375,14.4296875,111.765625,1066,710
9/25/2017 22:00,4.1796875,14.390625,110.9921875,1066,710
9/25/2017 23:00,4.234375,14.3515625,110.4453125,1066,710
9/26/2017 0:00,4.28125,14.3203125,109.6484375,1066,710
9/26/2017 1:00,4.3515625,14.2890625,109.4921875,1066,710
9/26/2017 2:00,4.3984375,14.28125,109.6796875,1066,710
9/26/2017 3:00,4.453125,14.265625,110.28125,1066,710
9/26/2017 4:00,4.5,14.2578125,110.71875,1066,710
9/26/2017 5:00,4.5703125,14.2578125,111,1066,710
9/26/2017 6:00,4.6484375,14.265625,111,1066,710
9/26/2017 7:00,4.78125,14.2734375,110.6328125,1066,710
9/26/2017 8:00,4.9375,14.3046875,109.8828125,1066,710
9/26/2017 9:00,5.140625,14.3671875,109.1640625,1066,710
9/26/2017 10:00,5.2890625,14.421875,108.203125,1066,710
9/26/2017 11:00,5.4375,14.4765625,107.203125,1066,710
9/26/2017 12:00,5.5546875,14.5078125,105.8203125,1066,710
9/26/2017 13:00,5.6640625,14.515625,105.0078125,1066,710
9/26/2017 14:00,5.734375,14.5078125,104.6484375,1066,710
9/26/2017 15:00,5.828125,14.5078125,104.4765625,1066,710
9/26/2017 16:00,5.8828125,14.4921875,103.7421875,1066,710
9/26/2017 17:00,5.9609375,14.4765625,102.703125,1066,710
9/26/2017 18:00,6.015625,14.4453125,101.3671875,1066,710
9/26/2017 19:00,6.0703125,14.3984375,99.859375,1066,710
9/26/2017 20:00,6.078125,14.34375,97.9453125,1066,710
9/26/2017 21:00,6.0625,14.2421875,95.8828125,1066,710
9/26/2017 22:00,5.96875,14.0703125,93.5390625,1066,710
9/26/2017 23:00,5.8515625,13.734375,91.1640625,1066,710
9/27/2017 0:00,5.6953125,13.4609375,88.484375,1066,710
9/27/2017 1:00,5.5625,13.2734375,85.65625,1066,710
9/27/2017 2:00,5.4296875,13.1171875,82.5234375,1066,710
9/27/2017 3:00,5.3359375,12.9921875,79.6484375,1066,710
9/27/2017 4:00,5.25,12.8828125,76.7734375,1066,710
9/27/2017 5:00,5.21875,12.796875,74.359375,1066,710
9/27/2017 6:00,5.1875,12.7265625,72.1796875,1066,710
9/27/2017 7:00,5.1796875,12.625,70.3984375,1066,710
9/27/2017 8:00,5.140625,12.546875,68.828125,1066,710
9/27/2017 9:00,5.1015625,12.4609375,67.34375,1066,710
9/27/2017 10:00,5.03125,12.3515625,65.6875,1066,710
9/27/2017 11:00,4.9375,12.2265625,63.9609375,1066,710
9/27/2017 12:00,4.828125,12.1171875,62.15625,1066,710
9/27/2017 13:00,4.71875,12.015625,60.3828125,1066,710
9/27/2017 14:00,4.59375,11.9453125,58.828125,1066,710
9/27/2017 15:00,4.4765625,11.8828125,57.6328125,1066,710
9/27/2017 16:00,4.359375,11.8515625,56.4453125,1066,710
9/27/2017 17:00,4.265625,11.8203125,55.1328125,1066,710
9/27/2017 18:00,4.1640625,11.78125,53.5625,1066,710
9/27/2017 19:00,4.0625,11.734375,52.1328125,1066,710
9/27/2017 20:00,3.9453125,11.6796875,50.8125,1066,710
9/27/2017 21:00,3.8359375,11.5703125,49.3984375,1066,710
9/27/2017 22:00,3.6953125,11.359375,48.2265625,1066,710
9/27/2017 23:00,3.546875,11.1875,47.734375,1066,710
9/28/2017 0:00,3.3671875,11.0703125,48,1066,710
9/28/2017 1:00,3.203125,10.984375,47.84375,1066,710
9/28/2017 2:00,3.0703125,10.9296875,47.0703125,1066,710
9/28/2017 3:00,2.953125,10.8671875,46.0546875,1066,710
9/28/2017 4:00,2.84375,10.8125,45.109375,1066,710
9/28/2017 5:00,2.7421875,10.7578125,44.6796875,1066,710
9/28/2017 6:00,2.6171875,10.703125,44.7109375,1066,710
9/28/2017 7:00,2.515625,10.6484375,44.71875,1066,710
9/28/2017 8:00,2.4140625,10.5703125,44.421875,1066,710
9/28/2017 9:00,2.3359375,10.5,44.125,1066,710
9/28/2017 10:00,2.25,10.3984375,43.9453125,1066,710
9/28/2017 11:00,2.171875,10.328125,44.03125,1066,710
10/1/2017 7:00,2.1953125,6.796875,27.40625,1067,711
10/1/2017 8:00,2.265625,6.9375,27.328125,1067,711
10/1/2017 9:00,2.34375,7.1953125,27.2265625,1067,711
10/1/2017 10:00,2.390625,7.28125,27.5234375,1067,711
10/1/2017 11:00,2.421875,7.3203125,28.203125,1067,711
10/1/2017 12:00,2.421875,7.3359375,29.015625,1067,711
10/1/2017 13:00,2.421875,7.3359375,29.78125,1067,711
10/1/2017 14:00,2.40625,7.328125,30.5078125,1067,711
10/1/2017 15:00,2.390625,7.3125,31.3984375,1067,711
10/1/2017 16:00,2.375,7.3125,32.953125,1067,711
10/1/2017 17:00,2.359375,7.328125,35.125,1067,711
10/1/2017 18:00,2.3359375,7.3515625,37.5390625,1067,711
10/1/2017 19:00,2.34375,7.3671875,39.6640625,1067,711
10/1/2017 20:00,2.375,7.3828125,41.4609375,1067,711
10/1/2017 21:00,2.40625,7.390625,43.2109375,1067,711
10/1/2017 22:00,2.3828125,7.3984375,44.734375,1067,711
10/1/2017 23:00,2.3125,7.4140625,46.15625,1067,711
10/2/2017 0:00,2.2265625,7.4453125,47.625,1067,711
10/2/2017 1:00,2.15625,7.5,49.3125,1067,711
10/13/2017 3:00,2.2265625,6.828125,38.5078125,1068,712
10/13/2017 4:00,2.296875,7.1796875,38.8125,1068,712
10/13/2017 5:00,2.3203125,7.421875,40.03125,1068,712
10/13/2017 6:00,2.3125,7.5546875,41.4765625,1068,712
10/13/2017 7:00,2.3046875,7.6875,42.859375,1068,712
10/13/2017 8:00,2.296875,7.8828125,43.9921875,1068,712
10/13/2017 9:00,2.2890625,7.984375,44.9140625,1068,712
10/13/2017 10:00,2.296875,8.0703125,45.40625,1068,712
10/13/2017 11:00,2.3125,8.1484375,45.5390625,1068,712
10/13/2017 12:00,2.328125,8.21875,45.4453125,1068,712
10/13/2017 13:00,2.34375,8.3359375,45.34375,1068,712
10/13/2017 14:00,2.34375,8.53125,45.3203125,1068,712
10/13/2017 15:00,2.3359375,8.7265625,45.4140625,1068,712
10/13/2017 16:00,2.328125,8.8046875,45.2890625,1068,712
10/13/2017 17:00,2.328125,8.8671875,45,1068,712
10/13/2017 18:00,2.328125,8.9140625,44.6015625,1068,712
10/13/2017 19:00,2.3359375,8.953125,44.1875,1068,712
10/13/2017 20:00,2.34375,8.9921875,43.671875,1068,712
10/13/2017 21:00,2.359375,9.03125,43.1875,1068,712
10/13/2017 22:00,2.3671875,9.078125,43.328125,1068,712
10/13/2017 23:00,2.3515625,9.1328125,44.1484375,1068,712
10/14/2017 0:00,2.3203125,9.203125,45.21875,1068,712
10/14/2017 1:00,2.28125,9.28125,46.9921875,1068,712
10/14/2017 2:00,2.21875,9.3828125,49.2890625,1068,712
10/14/2017 3:00,2.1640625,9.4765625,51.8515625,1068,712
10/17/2017 2:00,2.3203125,6.6484375,17.0625,1069,713
10/17/2017 3:00,2.546875,6.8515625,18.578125,1069,713
10/17/2017 4:00,2.6875,7.234375,20.578125,1069,713
10/17/2017 5:00,2.765625,7.375,22.7109375,1069,713
10/17/2017 6:00,2.8125,7.4765625,24.9921875,1069,713
10/17/2017 7:00,2.828125,7.59375,27.0859375,1069,713
10/17/2017 8:00,2.8203125,7.75,28.828125,1069,713
10/17/2017 9:00,2.7890625,7.859375,30.3984375,1069,713
10/17/2017 10:00,2.75,7.8671875,31.375,1069,713
10/17/2017 11:00,2.703125,7.7890625,31.921875,1069,713
10/17/2017 12:00,2.65625,7.7109375,32.3359375,1069,713
10/17/2017 13:00,2.609375,7.671875,32.90625,1069,713
10/17/2017 14:00,2.5546875,7.6640625,33.6015625,1069,713
10/17/2017 15:00,2.4921875,7.703125,34.3984375,1069,713
10/17/2017 16:00,2.4296875,7.7578125,35.0078125,1069,713
10/17/2017 17:00,2.375,7.875,35.46875,1069,713
10/17/2017 18:00,2.3203125,7.921875,35.8671875,1069,713
10/17/2017 19:00,2.2734375,7.9296875,36.703125,1069,713
10/17/2017 20:00,2.234375,7.921875,38.078125,1069,713
10/17/2017 21:00,2.203125,7.953125,39.8515625,1069,713
10/17/2017 22:00,2.1640625,8.0546875,41.8359375,1069,713
10/24/2017 2:00,2.234375,6.3984375,151.25,1070,714
10/24/2017 3:00,2.4453125,6.703125,152.984375,1070,714
10/24/2017 4:00,2.6015625,6.921875,153.5078125,1070,714
10/24/2017 5:00,2.703125,7.28125,153.296875,1070,714
10/24/2017 6:00,2.75,7.3984375,153.0859375,1070,714
10/24/2017 7:00,2.7578125,7.4921875,154.2421875,1070,714
10/24/2017 8:00,2.84375,7.5859375,156.46875,1070,714
10/24/2017 9:00,3.109375,7.8125,157.9765625,1070,714
10/24/2017 10:00,3.1328125,8.0078125,157.5703125,1070,714
10/24/2017 11:00,2.9453125,8.0390625,156.6875,1070,714
10/24/2017 12:00,2.796875,8.0390625,156.03125,1070,714
10/24/2017 13:00,2.6953125,8.03125,155.6328125,1070,714
10/24/2017 14:00,2.609375,8.03125,155.46875,1070,714
10/24/2017 15:00,2.578125,8.015625,155.96875,1070,714
10/24/2017 16:00,2.5703125,8,156.1640625,1070,714
10/24/2017 17:00,2.578125,7.9765625,156.171875,1070,714
10/24/2017 18:00,2.6015625,7.9375,156.25,1070,714
10/24/2017 19:00,2.5625,7.9296875,155.40625,1070,714
10/24/2017 20:00,2.5078125,7.9296875,154.3125,1070,714
10/24/2017 21:00,2.5078125,7.8828125,153.96875,1070,714
10/24/2017 22:00,2.5,7.859375,153.8671875,1070,714
10/24/2017 23:00,2.4296875,7.890625,153.4765625,1070,714
10/25/2017 0:00,2.3359375,7.9375,152.6953125,1070,714
10/25/2017 1:00,2.21875,7.984375,150.4140625,1070,714
10/29/2017 10:00,2.2265625,6.3828125,146.7421875,1071,715
10/29/2017 11:00,2.3515625,6.6953125,144.75,1071,715
10/29/2017 12:00,2.453125,6.8671875,142.1484375,1071,715
10/29/2017 13:00,2.4921875,7.2265625,138.953125,1071,715
10/29/2017 14:00,2.5,7.5390625,134.203125,1071,715
10/29/2017 15:00,2.453125,7.9375,129.6015625,1071,715
10/29/2017 16:00,2.3828125,8.0390625,127.0078125,1071,715
10/29/2017 17:00,2.2890625,8.0703125,125.2265625,1071,715
10/29/2017 18:00,2.171875,8.0546875,123.859375,1071,715
10/30/2017 2:00,2.1796875,8.78125,136.0546875,1071,715
10/30/2017 3:00,2.3515625,8.9765625,149.3828125,1071,715
10/30/2017 4:00,2.4609375,9.09375,160.90625,1071,715
10/30/2017 5:00,2.5234375,9.1875,168.984375,1071,715
10/30/2017 6:00,2.515625,9.2734375,170.921875,1071,715
10/30/2017 7:00,2.4765625,9.3671875,171.3203125,1071,715
10/30/2017 8:00,2.421875,9.5,171.6875,1071,715
10/30/2017 9:00,2.375,9.6953125,171.9140625,1071,715
10/30/2017 10:00,2.28125,9.890625,163.9453125,1071,715
10/30/2017 11:00,2.1640625,10.03125,149.6875,1071,715
11/8/2017 9:00,2.171875,6.09375,23.2265625,1072,716
11/8/2017 10:00,2.25,6.28125,24.3984375,1072,716
11/8/2017 11:00,2.2734375,6.609375,25.6640625,1072,716
11/8/2017 12:00,2.2734375,6.796875,27.0546875,1072,716
11/8/2017 13:00,2.2578125,7.0703125,29.078125,1072,716
11/8/2017 14:00,2.21875,7.3046875,31.4375,1072,716
11/8/2017 15:00,2.1640625,7.390625,33.8984375,1072,716
11/8/2017 19:00,2.140625,7.59375,35.25,1072,716
11/8/2017 20:00,2.171875,7.65625,35.109375,1072,716
11/8/2017 21:00,2.2265625,7.7421875,35.1171875,1072,716
11/8/2017 22:00,2.265625,7.8828125,35.578125,1072,716
11/8/2017 23:00,2.296875,7.96875,36.4609375,1072,716
11/9/2017 0:00,2.328125,8.0234375,37.4375,1072,716
11/9/2017 1:00,2.3515625,8.078125,38.625,1072,716
11/9/2017 2:00,2.3671875,8.1328125,39.9765625,1072,716
11/9/2017 3:00,2.375,8.2265625,41.453125,1072,716
11/9/2017 4:00,2.3828125,8.34375,42.8515625,1072,716
11/9/2017 5:00,2.390625,8.484375,44.1796875,1072,716
11/9/2017 6:00,2.390625,8.6875,45.4765625,1072,716
11/9/2017 7:00,2.34375,8.8203125,47.3046875,1072,716
11/9/2017 8:00,2.2578125,8.953125,49.390625,1072,716
11/9/2017 9:00,2.1796875,9.046875,51.40625,1072,716
11/9/2017 10:00,2.15625,9.1171875,52.421875,1072,716
11/9/2017 11:00,2.1875,9.1640625,51.9140625,1072,716
11/9/2017 12:00,2.2734375,9.2109375,50.171875,1072,716
11/9/2017 13:00,2.3359375,9.2421875,49.3125,1072,716
11/9/2017 14:00,2.3515625,9.265625,48.9765625,1072,716
11/9/2017 15:00,2.3828125,9.28125,47.890625,1072,716
11/9/2017 16:00,2.359375,9.296875,48.1015625,1072,716
11/9/2017 17:00,2.3125,9.3125,49.4453125,1072,716
11/9/2017 18:00,2.2578125,9.3359375,50.3828125,1072,716
11/9/2017 19:00,2.1953125,9.359375,51.578125,1072,716
11/10/2017 14:00,2.2421875,9.7421875,40.6484375,1072,716
11/10/2017 15:00,2.390625,6.2578125,37.6484375,1072,716
11/10/2017 16:00,2.5078125,6.5859375,34.984375,1072,716
11/10/2017 17:00,2.59375,6.8515625,32.9375,1072,716
11/10/2017 18:00,2.65625,7.1015625,31.5078125,1072,716
11/10/2017 19:00,2.71875,7.3515625,30.3515625,1072,716
11/10/2017 20:00,2.7890625,7.5390625,29.40625,1072,716
11/10/2017 21:00,2.8671875,7.734375,28.6640625,1072,716
11/10/2017 22:00,2.9140625,7.96875,28.65625,1072,716
11/10/2017 23:00,2.9375,8.1015625,29.3203125,1072,716
11/11/2017 0:00,2.953125,8.1875,30.4296875,1072,716
11/11/2017 1:00,2.9921875,8.28125,31.6484375,1072,716
11/11/2017 2:00,3.046875,8.3984375,32.8671875,1072,716
11/11/2017 3:00,3.109375,8.5625,34.125,1072,716
11/11/2017 4:00,3.1015625,8.8125,35.4765625,1072,716
11/11/2017 5:00,3.046875,9.078125,36.8515625,1072,716
11/11/2017 6:00,2.96875,9.546875,38.1875,1072,716
11/11/2017 7:00,2.9140625,9.6875,39.078125,1072,716
11/11/2017 8:00,2.8671875,9.7734375,39.4453125,1072,716
11/11/2017 9:00,2.828125,9.8125,39.578125,1072,716
11/11/2017 10:00,2.78125,9.828125,39.421875,1072,716
11/11/2017 11:00,2.734375,9.8125,39.0703125,1072,716
11/11/2017 12:00,2.6796875,9.78125,38.5703125,1072,716
11/11/2017 13:00,2.6484375,9.7578125,38.078125,1072,716
11/11/2017 14:00,2.6171875,9.734375,37.6484375,1072,716
11/11/2017 15:00,2.6015625,9.7265625,37.359375,1072,716
11/11/2017 16:00,2.5625,9.7109375,37.375,1072,716
11/11/2017 17:00,2.5078125,9.7109375,37.6640625,1072,716
11/11/2017 18:00,2.4375,9.703125,37.9375,1072,716
11/11/2017 19:00,2.3515625,9.703125,38.40625,1072,716
11/11/2017 20:00,2.25,9.671875,38.96875,1072,716
11/11/2017 21:00,2.140625,9.640625,39.703125,1072,716
11/14/2017 16:00,2.2109375,6.8359375,31.0234375,1073,717
11/14/2017 17:00,2.28125,6.921875,30.921875,1073,717
11/14/2017 18:00,2.3359375,7,30.5703125,1073,717
11/14/2017 19:00,2.375,7.0703125,30.8984375,1073,717
11/14/2017 20:00,2.390625,7.1171875,31.8203125,1073,717
11/14/2017 21:00,2.40625,7.15625,32.96875,1073,717
11/14/2017 22:00,2.421875,7.1796875,33.9296875,1073,717
11/14/2017 23:00,2.4375,7.21875,34.7265625,1073,717
11/15/2017 0:00,2.453125,7.2734375,35.4609375,1073,717
11/15/2017 1:00,2.4609375,7.328125,35.9765625,1073,717
11/15/2017 2:00,2.4453125,7.375,36.234375,1073,717
11/15/2017 3:00,2.421875,7.4140625,36.40625,1073,717
11/15/2017 4:00,2.3984375,7.453125,36.9765625,1073,717
11/15/2017 5:00,2.3671875,7.5,38.0390625,1073,717
11/15/2017 6:00,2.3359375,7.546875,39.3359375,1073,717
11/15/2017 7:00,2.3125,7.609375,40.359375,1073,717
11/15/2017 8:00,2.3046875,7.65625,40.953125,1073,717
11/15/2017 9:00,2.3046875,7.7109375,41.390625,1073,717
11/15/2017 10:00,2.296875,7.78125,41.9453125,1073,717
11/15/2017 11:00,2.2890625,7.8984375,42.7890625,1073,717
11/15/2017 12:00,2.2734375,7.9765625,43.734375,1073,717
11/15/2017 13:00,2.265625,8.0703125,44.859375,1073,717
11/15/2017 14:00,2.2578125,8.1640625,46.0703125,1073,717
11/15/2017 15:00,2.25,8.265625,47.34375,1073,717
11/15/2017 16:00,2.2421875,8.359375,48.6171875,1073,717
11/15/2017 17:00,2.2421875,8.46875,49.9765625,1073,717
11/15/2017 18:00,2.234375,8.5546875,51.375,1073,717
11/15/2017 19:00,2.234375,8.6640625,52.734375,1073,717
11/15/2017 20:00,2.2265625,8.71875,53.90625,1073,717
11/15/2017 21:00,2.2109375,8.78125,54.9765625,1073,717
11/15/2017 22:00,2.1953125,8.828125,56.15625,1073,717
11/15/2017 23:00,2.171875,8.875,57.4609375,1073,717
11/16/2017 0:00,2.1484375,8.9140625,58.7265625,1073,717
11/22/2017 16:00,2.1953125,8.6953125,126.5703125,1074,718
11/22/2017 17:00,2.2109375,8.8984375,126.96875,1074,718
11/22/2017 18:00,2.1796875,8.96875,126.4375,1074,718
11/22/2017 19:00,2.171875,8.9921875,124.03125,1074,718
11/22/2017 20:00,2.1875,9,117.6328125,1074,718
11/22/2017 21:00,2.265625,9,101.03125,1074,718
11/22/2017 22:00,2.3203125,8.984375,81.7578125,1074,718
11/22/2017 23:00,2.3125,8.9765625,70.3125,1074,718
11/23/2017 0:00,2.2890625,9,64.5234375,1074,718
11/23/2017 1:00,2.2734375,9.0859375,60.7734375,1074,718
11/23/2017 2:00,2.265625,9.1875,58.3046875,1074,718
11/23/2017 3:00,2.2578125,9.2734375,57.609375,1074,718
11/23/2017 4:00,2.2578125,9.3359375,56.515625,1074,718
11/23/2017 5:00,2.265625,9.3984375,55.21875,1074,718
11/23/2017 6:00,2.265625,9.546875,54.1328125,1074,718
11/23/2017 7:00,2.2421875,9.65625,54.7421875,1074,718
11/23/2017 8:00,2.1953125,9.765625,56.53125,1074,718
11/23/2017 9:00,2.140625,9.8671875,59.015625,1074,718
12/9/2017 2:00,2.203125,6.09375,25.9921875,1076,719
12/9/2017 3:00,2.2578125,6.3046875,32.34375,1076,719
12/9/2017 4:00,2.34375,6.6328125,36.203125,1076,719
12/9/2017 5:00,2.4296875,6.75,36.390625,1076,719
12/9/2017 6:00,2.5078125,6.8515625,33.296875,1076,719
12/9/2017 7:00,2.6171875,7,32.9765625,1076,719
12/9/2017 8:00,2.6484375,7.2109375,36.2578125,1076,719
12/9/2017 9:00,2.6171875,7.28125,39.9453125,1076,719
12/9/2017 10:00,2.5625,7.3046875,42.15625,1076,719
12/9/2017 11:00,2.4609375,7.3203125,42.7890625,1076,719
12/9/2017 12:00,2.296875,7.3359375,43.2265625,1076,719
12/9/2017 13:00,2.28125,7.2890625,40.5,1076,719
12/9/2017 14:00,2.375,7.15625,35.609375,1076,719
12/9/2017 15:00,2.453125,6.9921875,30.0546875,1076,719
12/9/2017 16:00,2.46875,7.0546875,27.3203125,1076,719
12/9/2017 17:00,2.484375,7.2265625,26.6953125,1076,719
12/9/2017 18:00,2.4765625,7.3203125,26.578125,1076,719
12/9/2017 19:00,2.4453125,7.4140625,28,1076,719
12/9/2017 20:00,2.390625,7.5078125,30.9296875,1076,719
12/9/2017 21:00,2.34375,7.6015625,35.3203125,1076,719
12/9/2017 22:00,2.3125,7.7578125,40.78125,1076,719
12/9/2017 23:00,2.3046875,8.0546875,47.375,1076,719
12/10/2017 0:00,2.2890625,8.734375,55.7265625,1076,719
12/10/2017 1:00,2.28125,9.0390625,64.5078125,1076,719
12/10/2017 2:00,2.265625,9.2421875,72.6171875,1076,719
12/10/2017 3:00,2.2421875,9.46875,80.6484375,1076,719
12/10/2017 4:00,2.21875,9.65625,87.3046875,1076,719
12/10/2017 5:00,2.1953125,9.734375,90.546875,1076,719
12/10/2017 6:00,2.171875,9.765625,89.8359375,1076,719
12/28/2017 3:00,2.265625,6.140625,17.9375,1078,720
12/28/2017 4:00,2.4140625,6.5390625,18.1171875,1078,720
12/28/2017 5:00,2.5,6.734375,18.9140625,1078,720
12/28/2017 6:00,2.546875,6.875,19.90625,1078,720
12/28/2017 7:00,2.578125,7.1015625,21.34375,1078,720
12/28/2017 8:00,2.5859375,7.2734375,23.1484375,1078,720
12/28/2017 9:00,2.5859375,7.3828125,25.046875,1078,720
12/28/2017 10:00,2.5859375,7.4609375,26.0625,1078,720
12/28/2017 11:00,2.5859375,7.53125,26.3046875,1078,720
12/28/2017 12:00,2.5703125,7.59375,26.09375,1078,720
12/28/2017 13:00,2.5546875,7.640625,25.8828125,1078,720
12/28/2017 14:00,2.53125,7.65625,25.8125,1078,720
12/28/2017 15:00,2.5,7.65625,25.84375,1078,720
12/28/2017 16:00,2.4609375,7.65625,26.078125,1078,720
12/28/2017 17:00,2.40625,7.6640625,26.5078125,1078,720
12/28/2017 18:00,2.34375,7.671875,26.9375,1078,720
12/28/2017 19:00,2.296875,7.6640625,27.359375,1078,720
12/28/2017 20:00,2.2578125,7.6328125,27.796875,1078,720
12/28/2017 21:00,2.2265625,7.6015625,28.3359375,1078,720
12/28/2017 22:00,2.203125,7.5390625,28.7109375,1078,720
12/28/2017 23:00,2.1875,7.4921875,29.0390625,1078,720
12/29/2017 0:00,2.1640625,7.4296875,29.28125,1078,720
12/31/2017 9:00,2.1953125,6.2109375,13.3046875,1079,721
12/31/2017 10:00,2.359375,6.625,14.59375,1079,721
12/31/2017 11:00,2.4609375,6.8046875,15.8046875,1079,721
12/31/2017 12:00,2.546875,7.03125,16.359375,1079,721
12/31/2017 13:00,2.5625,7.2421875,16.8046875,1079,721
12/31/2017 14:00,2.4921875,7.3125,17.296875,1079,721
12/31/2017 15:00,2.40625,7.3359375,17.734375,1079,721
12/31/2017 16:00,2.34375,7.3203125,18.1875,1079,721
12/31/2017 17:00,2.3046875,7.296875,18.78125,1079,721
12/31/2017 18:00,2.2734375,7.2578125,19.171875,1079,721
12/31/2017 19:00,2.28125,7.21875,19.140625,1079,721
12/31/2017 20:00,2.3203125,7.1328125,18.84375,1079,721
12/31/2017 21:00,2.3671875,7.1015625,18.5234375,1079,721
12/31/2017 22:00,2.453125,7.1484375,18.3828125,1079,721
12/31/2017 23:00,2.5546875,7.2265625,18.46875,1079,721
1/1/2018 0:00,2.65625,7.296875,18.578125,1079,721
1/1/2018 1:00,2.5390625,7.328125,18.34375,1079,721
1/1/2018 2:00,2.515625,7.3046875,18.046875,1079,721
1/1/2018 3:00,2.515625,7.28125,17.9453125,1079,721
1/1/2018 4:00,2.515625,7.2734375,17.6484375,1079,721
1/1/2018 5:00,2.5,7.3046875,17.1171875,1079,721
1/1/2018 6:00,2.4921875,7.359375,16.46875,1079,721
1/1/2018 7:00,2.515625,7.4296875,16.265625,1079,721
1/1/2018 8:00,2.5703125,7.4921875,16.59375,1079,721
1/1/2018 9:00,2.6328125,7.5859375,17.25,1079,721
1/1/2018 10:00,2.6640625,7.7109375,17.7578125,1079,721
1/1/2018 11:00,2.6796875,7.8671875,17.9921875,1079,721
1/1/2018 12:00,2.6796875,7.9296875,17.96875,1079,721
1/1/2018 13:00,2.6875,7.953125,18,1079,721
1/1/2018 14:00,2.6953125,7.9765625,18.1171875,1079,721
1/1/2018 15:00,2.7109375,7.9921875,18.328125,1079,721
1/1/2018 16:00,2.7265625,8.0078125,18.4765625,1079,721
1/1/2018 17:00,2.734375,8.0390625,18.5703125,1079,721
1/1/2018 18:00,2.7421875,8.0625,18.59375,1079,721
1/1/2018 19:00,2.71875,8.0859375,18.3125,1079,721
1/1/2018 20:00,2.6640625,8.0859375,17.6484375,1079,721
1/1/2018 21:00,2.6015625,8.078125,16.78125,1079,721
1/1/2018 22:00,2.5234375,8.0546875,16,1079,721
1/1/2018 23:00,2.4453125,8.0234375,15.3828125,1079,721
1/2/2018 0:00,2.3671875,7.9921875,14.8515625,1079,721
1/2/2018 1:00,2.296875,7.9453125,14.4921875,1079,721
1/2/2018 2:00,2.2421875,7.8046875,14.34375,1079,721
1/2/2018 3:00,2.203125,7.6015625,14.3671875,1079,721
1/2/2018 4:00,2.1640625,7.5078125,14.4765625,1079,721
1/2/2018 5:00,2.140625,7.4453125,14.6796875,1079,721
1/2/2018 8:00,2.1484375,7.203125,14.2890625,1079,721
1/2/2018 9:00,2.1796875,7.1015625,13.8046875,1079,721
1/2/2018 10:00,2.1875,7.0234375,13.609375,1079,721
1/2/2018 11:00,2.1796875,7,13.6953125,1079,721
1/2/2018 12:00,2.1640625,6.9765625,13.8984375,1079,721
1/4/2018 1:00,2.265625,6.0859375,33.90625,1080,722
