storm,storm_new,time,Hs,Tp,Dm, Water Level, Prediction
841,556,2009-12-09 09:00:00,2.8828125,7.5,141.015625,0.106,-0.069
841,556,2009-12-09 10:00:00,2.8515625,7.6953125,144.5,-0.167,-0.314
841,556,2009-12-09 11:00:00,2.8203125,7.8828125,148.4921875,-0.398,-0.5
841,556,2009-12-09 12:00:00,2.9296875,7.9453125,153.5703125,-0.437,-0.576
841,556,2009-12-09 13:00:00,2.9921875,8.046875,156.71875,-0.396,-0.544
841,556,2009-12-09 14:00:00,2.9140625,8.125,158.5859375,-0.363,-0.415
841,556,2009-12-09 15:00:00,2.8125,8.1640625,159.84375,-0.116,-0.198
841,556,2009-12-09 16:00:00,2.7109375,8.1953125,160.8515625,0.145,0.044
841,556,2009-12-09 17:00:00,2.625,8.21875,162.4375,0.33,0.216
841,556,2009-12-09 18:00:00,2.59375,8.234375,166.078125,0.441,0.278
841,556,2009-12-09 19:00:00,2.5859375,8.25,170.1484375,0.42,0.245
841,556,2009-12-09 20:00:00,2.5859375,8.265625,173.2578125,0.229,0.13
841,556,2009-12-09 21:00:00,2.6015625,8.2734375,175.6796875,0.117,-0.068
841,556,2009-12-09 22:00:00,2.625,8.296875,177.71875,-0.141,-0.317
841,556,2009-12-09 23:00:00,2.65625,8.34375,179.1796875,-0.387,-0.54
841,556,2009-12-10 00:00:00,2.6875,8.390625,180.109375,-0.555,-0.666
841,556,2009-12-10 01:00:00,2.6796875,8.4765625,180.640625,-0.577,-0.675
841,556,2009-12-10 02:00:00,2.6328125,8.6015625,181.3515625,-0.413,-0.576
841,556,2009-12-10 03:00:00,2.5703125,8.6796875,182.3515625,-0.179,-0.368
841,556,2009-12-10 04:00:00,2.5078125,8.703125,183.515625,0.07,-0.091
841,556,2009-12-10 05:00:00,2.4453125,8.7109375,184.9296875,0.366,0.162
841,556,2009-12-10 06:00:00,2.3828125,8.71875,186.2265625,0.54,0.322
841,556,2009-12-10 07:00:00,2.3125,8.734375,187.703125,0.595,0.379
841,556,2009-12-10 08:00:00,2.2265625,8.75,189.546875,0.562,0.341
842,557,2009-12-13 14:00:00,2.203125,6.28125,147.2578125,-0.502,-0.318
842,557,2009-12-13 15:00:00,2.421875,6.75,148.734375,-0.715,-0.514
842,557,2009-12-13 16:00:00,2.6328125,7.1171875,150.140625,-0.825,-0.607
842,557,2009-12-13 17:00:00,2.8515625,7.4296875,151.75,-0.827,-0.602
842,557,2009-12-13 18:00:00,3.09375,7.8125,152.7109375,-0.775,-0.487
842,557,2009-12-13 19:00:00,3.1875,8.140625,152.515625,-0.619,-0.28
842,557,2009-12-13 20:00:00,3.2109375,8.3984375,152.40625,-0.37,-0.062
842,557,2009-12-13 21:00:00,3.265625,8.75,153.3203125,-0.13,0.087
842,557,2009-12-13 22:00:00,3.1484375,8.890625,154.6640625,-0.102,0.146
842,557,2009-12-13 23:00:00,3.03125,9.0,156.4921875,-0.118,0.118
842,557,2009-12-14 00:00:00,3.0078125,9.0859375,158.703125,-0.164,-0.006
842,557,2009-12-14 01:00:00,2.890625,9.1796875,158.7421875,-0.336,-0.213
842,557,2009-12-14 02:00:00,2.6875,9.28125,158.015625,-0.653,-0.442
842,557,2009-12-14 03:00:00,2.515625,9.328125,157.6953125,-0.796,-0.61
842,557,2009-12-14 04:00:00,2.375,9.34375,157.34375,-0.753,-0.671
842,557,2009-12-14 05:00:00,2.2578125,9.328125,155.3671875,-0.706,-0.628
842,557,2009-12-14 06:00:00,2.1640625,9.3046875,151.5859375,-0.612,-0.477
844,558,2009-12-19 03:00:00,2.28125,6.046875,83.84375,0.542,0.07
844,558,2009-12-19 04:00:00,2.515625,6.2890625,89.7734375,0.433,-0.081
844,558,2009-12-19 05:00:00,2.8046875,6.6953125,93.9140625,0.24,-0.286
844,558,2009-12-19 06:00:00,3.1640625,7.0625,96.3359375,0.19,-0.484
844,558,2009-12-19 07:00:00,3.4375,7.4609375,97.2734375,0.136,-0.596
844,558,2009-12-19 08:00:00,3.6015625,7.96875,97.5078125,0.186,-0.589
844,558,2009-12-19 09:00:00,3.6640625,8.2265625,97.765625,0.291,-0.49
844,558,2009-12-19 10:00:00,3.6171875,8.671875,98.5703125,0.489,-0.32
844,558,2009-12-19 11:00:00,3.59375,8.890625,101.546875,0.653,-0.086
844,558,2009-12-19 12:00:00,3.5,9.1484375,107.7578125,0.956,0.16
844,558,2009-12-19 13:00:00,3.421875,9.5625,110.515625,1.069,0.33
844,558,2009-12-19 14:00:00,3.3828125,9.71875,111.625,1.115,0.378
844,558,2009-12-19 15:00:00,3.3515625,9.828125,111.4609375,1.184,0.314
844,558,2009-12-19 16:00:00,3.3671875,9.9609375,106.640625,1.085,0.156
844,558,2009-12-19 17:00:00,3.453125,10.1015625,99.140625,0.771,-0.078
844,558,2009-12-19 18:00:00,3.5078125,10.203125,95.3125,0.476,-0.337
844,558,2009-12-19 19:00:00,3.53125,10.2890625,95.5078125,0.269,-0.538
844,558,2009-12-19 20:00:00,3.4921875,10.3359375,93.7421875,0.133,-0.626
844,558,2009-12-19 21:00:00,3.421875,10.3359375,88.34375,0.023,-0.608
844,558,2009-12-19 22:00:00,3.34375,10.3046875,78.25,0.084,-0.512
844,558,2009-12-19 23:00:00,3.2734375,10.2421875,65.0078125,0.309,-0.343
844,558,2009-12-20 00:00:00,3.203125,10.109375,51.3671875,0.518,-0.129
844,558,2009-12-20 01:00:00,3.1171875,9.96875,40.46875,0.669,0.051
844,558,2009-12-20 02:00:00,3.0234375,9.8515625,32.2421875,0.731,0.134
844,558,2009-12-20 03:00:00,2.9296875,9.765625,26.546875,0.737,0.118
844,558,2009-12-20 04:00:00,2.8359375,9.7109375,22.59375,0.625,0.021
844,558,2009-12-20 05:00:00,2.7578125,9.6796875,20.171875,0.542,-0.143
844,558,2009-12-20 06:00:00,2.671875,9.6796875,18.9609375,0.342,-0.339
844,558,2009-12-20 07:00:00,2.6015625,9.71875,19.15625,0.156,-0.501
844,558,2009-12-20 08:00:00,2.5234375,9.7890625,20.421875,0.066,-0.568
844,558,2009-12-20 09:00:00,2.46875,9.875,22.109375,0.09,-0.53
844,558,2009-12-20 10:00:00,2.421875,9.96875,24.2578125,0.164,-0.415
844,558,2009-12-20 11:00:00,2.3828125,10.0703125,26.6328125,0.338,-0.238
844,558,2009-12-20 12:00:00,2.34375,10.1796875,28.7890625,0.542,-0.013
844,558,2009-12-20 13:00:00,2.328125,10.3203125,29.9140625,0.723,0.198
844,558,2009-12-20 14:00:00,2.3203125,10.453125,29.890625,0.858,0.319
844,558,2009-12-20 15:00:00,2.3203125,10.5546875,29.296875,0.88,0.323
844,558,2009-12-20 16:00:00,2.3203125,10.5859375,28.328125,0.791,0.225
844,558,2009-12-20 17:00:00,2.3203125,10.609375,27.203125,0.607,0.044
844,558,2009-12-20 18:00:00,2.3125,10.609375,25.7734375,0.366,-0.19
844,558,2009-12-20 19:00:00,2.3125,10.609375,24.4296875,0.118,-0.418
844,558,2009-12-20 20:00:00,2.3046875,10.578125,22.8828125,-0.053,-0.572
844,558,2009-12-20 21:00:00,2.296875,10.5625,21.328125,-0.112,-0.617
844,558,2009-12-20 22:00:00,2.296875,10.515625,19.734375,-0.121,-0.569
844,558,2009-12-20 23:00:00,2.2890625,10.453125,18.21875,0.0,-0.45
844,558,2009-12-21 00:00:00,2.2890625,10.359375,16.6484375,0.138,-0.271
844,558,2009-12-21 01:00:00,2.2890625,10.2578125,15.640625,0.343,-0.069
844,558,2009-12-21 02:00:00,2.2734375,10.1640625,15.0859375,0.524,0.08
844,558,2009-12-21 03:00:00,2.2578125,10.078125,14.84375,0.59,0.131
844,558,2009-12-21 04:00:00,2.234375,9.9921875,14.671875,0.567,0.087
844,558,2009-12-21 05:00:00,2.2109375,9.9375,14.671875,0.447,-0.03
844,558,2009-12-21 06:00:00,2.1875,9.8984375,14.609375,0.289,-0.195
844,558,2009-12-21 07:00:00,2.1484375,9.8671875,14.875,0.155,-0.368
845,559,2009-12-25 16:00:00,2.1875,5.78125,88.125,0.245,-0.105
845,559,2009-12-25 17:00:00,2.2890625,5.90625,92.8046875,0.388,0.025
845,559,2009-12-25 18:00:00,2.390625,6.09375,97.9453125,0.416,0.08
845,559,2009-12-25 19:00:00,2.5,6.2109375,103.265625,0.432,0.046
845,559,2009-12-25 20:00:00,2.59375,6.375,108.734375,0.285,-0.048
845,559,2009-12-25 21:00:00,2.6953125,6.625,114.0,0.216,-0.185
845,559,2009-12-25 22:00:00,2.796875,6.734375,118.9140625,0.07,-0.351
845,559,2009-12-25 23:00:00,2.90625,6.890625,123.53125,-0.071,-0.511
845,559,2009-12-26 00:00:00,3.03125,7.234375,127.9375,-0.171,-0.608
845,559,2009-12-26 01:00:00,3.1484375,7.40625,131.453125,-0.173,-0.6
845,559,2009-12-26 02:00:00,3.2578125,7.65625,134.2734375,-0.216,-0.495
845,559,2009-12-26 03:00:00,3.359375,7.9921875,136.4453125,0.046,-0.331
845,559,2009-12-26 04:00:00,3.453125,8.140625,138.1328125,0.44,-0.134
845,559,2009-12-26 05:00:00,3.5390625,8.296875,139.3125,0.658,0.063
845,559,2009-12-26 06:00:00,3.609375,8.4921875,140.1796875,0.548,0.201
845,559,2009-12-26 07:00:00,3.640625,8.703125,140.1328125,0.607,0.242
845,559,2009-12-26 08:00:00,3.625,8.765625,139.2421875,0.665,0.198
845,559,2009-12-26 09:00:00,3.59375,8.7890625,137.7578125,0.485,0.089
845,559,2009-12-26 10:00:00,3.546875,8.7734375,135.921875,0.325,-0.069
845,559,2009-12-26 11:00:00,3.4921875,8.734375,133.78125,0.185,-0.254
845,559,2009-12-26 12:00:00,3.421875,8.640625,131.453125,-0.066,-0.418
845,559,2009-12-26 13:00:00,3.3203125,8.5078125,128.9609375,-0.158,-0.503
845,559,2009-12-26 14:00:00,3.1875,8.4453125,126.234375,-0.146,-0.489
845,559,2009-12-26 15:00:00,3.046875,8.4375,122.9765625,-0.013,-0.404
845,559,2009-12-26 16:00:00,2.90625,8.46875,119.1171875,0.106,-0.276
845,559,2009-12-26 17:00:00,2.78125,8.5,114.3828125,0.284,-0.126
845,559,2009-12-26 18:00:00,2.6640625,8.5,109.6015625,0.377,0.002
845,559,2009-12-26 19:00:00,2.578125,8.4921875,105.59375,0.408,0.057
845,559,2009-12-26 20:00:00,2.515625,8.484375,102.6015625,0.411,0.026
845,559,2009-12-26 21:00:00,2.4609375,8.4921875,100.140625,0.372,-0.073
845,559,2009-12-26 22:00:00,2.421875,8.5078125,98.2109375,0.198,-0.218
845,559,2009-12-26 23:00:00,2.390625,12.5,96.46875,-0.007,-0.39
845,559,2009-12-27 00:00:00,2.3671875,12.5390625,95.03125,-0.136,-0.551
845,559,2009-12-27 01:00:00,2.3515625,12.546875,93.6875,-0.249,-0.64
845,559,2009-12-27 02:00:00,2.3359375,8.890625,92.5703125,-0.232,-0.615
845,559,2009-12-27 03:00:00,2.328125,9.046875,91.421875,-0.1,-0.487
845,559,2009-12-27 04:00:00,2.328125,9.203125,90.3203125,0.083,-0.303
845,559,2009-12-27 05:00:00,2.328125,9.375,89.09375,0.327,-0.088
845,559,2009-12-27 06:00:00,2.3203125,9.5390625,87.9140625,0.502,0.122
845,559,2009-12-27 07:00:00,2.3203125,9.6328125,86.6875,0.658,0.268
845,559,2009-12-27 08:00:00,2.3125,9.6875,85.609375,0.744,0.31
845,559,2009-12-27 09:00:00,2.296875,9.71875,84.5234375,0.66,0.253
845,559,2009-12-27 10:00:00,2.28125,9.7421875,83.59375,0.532,0.123
845,559,2009-12-27 11:00:00,2.265625,9.7578125,82.6640625,0.31,-0.061
845,559,2009-12-27 12:00:00,2.2421875,9.7734375,81.84375,0.096,-0.273
845,559,2009-12-27 13:00:00,2.21875,9.7734375,81.1640625,-0.056,-0.459
845,559,2009-12-27 14:00:00,2.1875,9.7734375,80.8046875,-0.195,-0.552
845,559,2009-12-27 15:00:00,2.1640625,9.7578125,80.609375,-0.194,-0.535
847,560,2010-01-02 12:00:00,2.140625,7.21875,4.015625,0.953,0.478
847,560,2010-01-02 13:00:00,2.171875,7.2578125,3.4609375,1.06,0.601
847,560,2010-01-02 14:00:00,2.1875,7.3125,2.53125,0.988,0.55
847,560,2010-01-02 15:00:00,2.1875,7.3515625,1.40625,0.775,0.355
847,560,2010-01-02 16:00:00,2.1953125,7.390625,0.234375,0.438,0.046
847,560,2010-01-02 17:00:00,2.1953125,7.4296875,358.9453125,0.11,-0.327
847,560,2010-01-02 18:00:00,2.1953125,7.453125,357.515625,-0.248,-0.665
847,560,2010-01-02 19:00:00,2.2109375,7.4765625,356.03125,-0.488,-0.863
847,560,2010-01-02 20:00:00,2.2265625,7.4921875,354.7265625,-0.5,-0.882
847,560,2010-01-02 21:00:00,2.265625,7.4765625,353.3359375,-0.425,-0.753
847,560,2010-01-02 22:00:00,2.296875,7.4609375,352.1171875,-0.207,-0.51
847,560,2010-01-02 23:00:00,2.328125,7.46875,351.0390625,0.125,-0.19
847,560,2010-01-03 00:00:00,2.359375,7.4609375,350.0546875,0.466,0.115
847,560,2010-01-03 01:00:00,2.375,7.4765625,349.7421875,0.619,0.3
847,560,2010-01-03 02:00:00,2.375,7.5078125,349.671875,0.655,0.324
847,560,2010-01-03 03:00:00,2.3671875,7.5390625,349.671875,0.547,0.208
847,560,2010-01-03 04:00:00,2.359375,7.5703125,349.84375,0.308,-0.026
847,560,2010-01-03 05:00:00,2.359375,7.6015625,350.15625,-0.02,-0.339
847,560,2010-01-03 06:00:00,2.3515625,7.6171875,350.53125,-0.342,-0.65
847,560,2010-01-03 07:00:00,2.34375,7.65625,350.6953125,-0.553,-0.852
847,560,2010-01-03 08:00:00,2.3359375,7.7109375,350.5625,-0.584,-0.879
847,560,2010-01-03 09:00:00,2.3203125,7.78125,350.296875,-0.486,-0.747
847,560,2010-01-03 10:00:00,2.3125,7.859375,349.9140625,-0.272,-0.494
847,560,2010-01-03 11:00:00,2.296875,7.8984375,349.4609375,0.095,-0.153
847,560,2010-01-03 12:00:00,2.28125,7.90625,348.84375,0.471,0.204
847,560,2010-01-03 13:00:00,2.25,7.90625,348.390625,0.738,0.462
847,560,2010-01-03 14:00:00,2.203125,7.8984375,347.8515625,0.743,0.554
847,560,2010-01-03 15:00:00,2.1484375,7.890625,347.265625,0.704,0.484
848,561,2010-01-10 13:00:00,2.171875,6.640625,16.328125,-0.166,-0.397
848,561,2010-01-10 14:00:00,2.234375,6.7421875,16.7734375,-0.3,-0.544
848,561,2010-01-10 15:00:00,2.296875,6.8125,17.171875,-0.357,-0.602
848,561,2010-01-10 16:00:00,2.3515625,6.8828125,17.53125,-0.319,-0.573
848,561,2010-01-10 17:00:00,2.3984375,6.9609375,17.875,-0.23,-0.452
848,561,2010-01-10 18:00:00,2.453125,7.0390625,18.1640625,-0.082,-0.274
848,561,2010-01-10 19:00:00,2.4609375,7.1640625,18.5546875,0.118,-0.108
848,561,2010-01-10 20:00:00,2.4296875,7.2421875,18.765625,0.228,-0.004
848,561,2010-01-10 21:00:00,2.390625,7.296875,18.8984375,0.286,0.029
848,561,2010-01-10 22:00:00,2.34375,7.3359375,18.9296875,0.228,-0.014
848,561,2010-01-10 23:00:00,2.296875,7.390625,18.96875,0.078,-0.137
848,561,2010-01-11 00:00:00,2.25,7.4453125,18.984375,-0.092,-0.323
848,561,2010-01-11 01:00:00,2.2109375,7.5,19.046875,-0.279,-0.516
848,561,2010-01-11 02:00:00,2.171875,7.5390625,19.1171875,-0.426,-0.644
850,562,2010-01-23 01:00:00,2.1796875,7.6796875,40.3203125,0.102,-0.446
850,562,2010-01-23 02:00:00,2.234375,7.7578125,38.9296875,0.34,-0.26
850,562,2010-01-23 03:00:00,2.2890625,7.890625,37.734375,0.517,-0.056
850,562,2010-01-23 04:00:00,2.3515625,7.953125,36.6796875,0.686,0.122
850,562,2010-01-23 05:00:00,2.40625,8.0078125,35.796875,0.681,0.205
850,562,2010-01-23 06:00:00,2.46875,8.0703125,34.953125,0.679,0.173
850,562,2010-01-23 07:00:00,2.5,8.15625,35.2421875,0.551,0.068
850,562,2010-01-23 08:00:00,2.515625,8.2890625,36.3515625,0.428,-0.074
850,562,2010-01-23 09:00:00,2.53125,8.59375,38.0078125,0.265,-0.242
850,562,2010-01-23 10:00:00,2.5390625,8.796875,39.90625,0.06,-0.412
850,562,2010-01-23 11:00:00,2.5390625,8.9140625,42.046875,-0.071,-0.529
850,562,2010-01-23 12:00:00,2.546875,9.0390625,44.21875,-0.038,-0.546
850,562,2010-01-23 13:00:00,2.5625,9.2265625,45.9765625,-0.015,-0.476
850,562,2010-01-23 14:00:00,2.578125,9.5859375,47.203125,0.08,-0.358
850,562,2010-01-23 15:00:00,2.6015625,9.8203125,48.3125,0.204,-0.212
850,562,2010-01-23 16:00:00,2.609375,9.9921875,49.3046875,0.342,-0.064
850,562,2010-01-23 17:00:00,2.625,10.140625,50.2578125,0.424,0.026
850,562,2010-01-23 18:00:00,2.625,10.328125,51.109375,0.376,0.014
850,562,2010-01-23 19:00:00,2.6328125,10.5390625,51.8828125,0.281,-0.077
850,562,2010-01-23 20:00:00,2.6328125,10.765625,52.578125,0.161,-0.208
850,562,2010-01-23 21:00:00,2.6328125,10.875,53.265625,0.035,-0.363
850,562,2010-01-23 22:00:00,2.6328125,10.9609375,53.890625,-0.133,-0.524
850,562,2010-01-23 23:00:00,2.640625,11.0,54.53125,-0.25,-0.644
850,562,2010-01-24 00:00:00,2.640625,11.0546875,55.1484375,-0.234,-0.667
850,562,2010-01-24 01:00:00,2.6328125,11.0859375,56.3046875,-0.18,-0.58
850,562,2010-01-24 02:00:00,2.6171875,11.140625,58.015625,-0.063,-0.419
850,562,2010-01-24 03:00:00,2.6015625,11.1875,60.0859375,0.182,-0.221
850,562,2010-01-24 04:00:00,2.5859375,11.265625,62.3125,0.374,-0.012
850,562,2010-01-24 05:00:00,2.578125,11.3359375,64.5234375,0.531,0.158
850,562,2010-01-24 06:00:00,2.5703125,11.4453125,66.5390625,0.579,0.229
850,562,2010-01-24 07:00:00,2.578125,11.5390625,68.4453125,0.519,0.197
850,562,2010-01-24 08:00:00,2.5859375,11.625,70.390625,0.42,0.096
850,562,2010-01-24 09:00:00,2.6015625,11.703125,72.359375,0.271,-0.052
850,562,2010-01-24 10:00:00,2.609375,11.75,74.5,0.028,-0.234
850,562,2010-01-24 11:00:00,2.6171875,11.7890625,76.8671875,-0.097,-0.414
850,562,2010-01-24 12:00:00,2.6171875,11.796875,79.6015625,-0.188,-0.536
850,562,2010-01-24 13:00:00,2.625,11.8046875,82.7890625,-0.185,-0.558
850,562,2010-01-24 14:00:00,2.6328125,11.796875,86.578125,-0.12,-0.493
850,562,2010-01-24 15:00:00,2.640625,11.796875,90.7890625,-0.05,-0.375
850,562,2010-01-24 16:00:00,2.65625,11.75,95.5390625,0.107,-0.228
850,562,2010-01-24 17:00:00,2.6796875,11.7109375,100.65625,0.231,-0.084
850,562,2010-01-24 18:00:00,2.703125,11.6015625,106.1953125,0.286,0.0
850,562,2010-01-24 19:00:00,2.7265625,6.4453125,111.515625,0.272,-0.007
850,562,2010-01-24 20:00:00,2.75,6.671875,116.6640625,0.198,-0.089
850,562,2010-01-24 21:00:00,2.7734375,6.7890625,121.375,0.004,-0.218
850,562,2010-01-24 22:00:00,2.8046875,6.9453125,125.9375,-0.148,-0.378
850,562,2010-01-24 23:00:00,2.84375,7.234375,130.0234375,-0.287,-0.543
850,562,2010-01-25 00:00:00,2.8828125,7.3671875,133.640625,-0.403,-0.663
850,562,2010-01-25 01:00:00,2.9375,7.46875,137.0234375,-0.4,-0.683
850,562,2010-01-25 02:00:00,3.0078125,7.609375,140.296875,-0.293,-0.589
850,562,2010-01-25 03:00:00,3.0859375,7.8984375,143.0390625,-0.157,-0.417
850,562,2010-01-25 04:00:00,3.1640625,8.0234375,145.40625,0.05,-0.207
850,562,2010-01-25 05:00:00,3.25,8.1171875,147.3828125,0.307,0.012
850,562,2010-01-25 06:00:00,3.34375,8.25,149.09375,0.449,0.19
850,562,2010-01-25 07:00:00,3.4375,8.484375,150.4921875,0.448,0.271
850,562,2010-01-25 08:00:00,3.53125,8.734375,151.640625,0.432,0.247
850,562,2010-01-25 09:00:00,3.625,8.828125,152.546875,0.33,0.144
850,562,2010-01-25 10:00:00,3.71875,8.9140625,153.2578125,0.097,-0.019
850,562,2010-01-25 11:00:00,3.828125,9.03125,153.734375,-0.078,-0.22
850,562,2010-01-25 12:00:00,3.9375,9.234375,153.9921875,-0.236,-0.422
850,562,2010-01-25 13:00:00,3.9296875,9.578125,154.328125,-0.378,-0.562
850,562,2010-01-25 14:00:00,3.8046875,9.6796875,154.9140625,-0.433,-0.595
850,562,2010-01-25 15:00:00,3.625,9.7734375,155.5,-0.453,-0.531
850,562,2010-01-25 16:00:00,3.421875,9.8515625,155.75,-0.303,-0.411
850,562,2010-01-25 17:00:00,3.2265625,9.96875,155.328125,-0.104,-0.256
850,562,2010-01-25 18:00:00,3.0390625,10.09375,154.2265625,-0.083,-0.099
850,562,2010-01-25 19:00:00,2.9140625,10.21875,153.8984375,0.031,0.002
850,562,2010-01-25 20:00:00,2.84375,10.3203125,154.53125,0.024,0.008
850,562,2010-01-25 21:00:00,2.8125,10.3828125,155.7265625,0.01,-0.069
850,562,2010-01-25 22:00:00,2.7890625,10.4140625,157.203125,-0.083,-0.203
850,562,2010-01-25 23:00:00,2.765625,10.3984375,158.75,-0.287,-0.376
850,562,2010-01-26 00:00:00,2.7421875,10.359375,160.328125,-0.489,-0.559
850,562,2010-01-26 01:00:00,2.7109375,10.2890625,162.0546875,-0.604,-0.695
850,562,2010-01-26 02:00:00,2.671875,10.21875,163.9375,-0.596,-0.72
850,562,2010-01-26 03:00:00,2.609375,10.1328125,165.8359375,-0.473,-0.62
850,562,2010-01-26 04:00:00,2.5390625,10.0625,167.8828125,-0.3,-0.439
850,562,2010-01-26 05:00:00,2.46875,9.984375,170.2421875,-0.097,-0.214
850,562,2010-01-26 06:00:00,2.40625,9.9140625,173.0546875,0.163,0.029
850,562,2010-01-26 07:00:00,2.3203125,9.84375,174.8203125,0.337,0.233
850,562,2010-01-26 08:00:00,2.2265625,9.7734375,175.3984375,0.492,0.333
851,563,2010-01-29 13:00:00,2.1640625,6.6953125,17.2890625,0.609,0.318
851,563,2010-01-29 14:00:00,2.2578125,6.8828125,20.2890625,0.367,0.022
851,563,2010-01-29 15:00:00,2.296875,7.171875,22.125,-0.003,-0.332
851,563,2010-01-29 16:00:00,2.3125,7.2734375,23.375,-0.35,-0.653
851,563,2010-01-29 17:00:00,2.3046875,7.3046875,24.234375,-0.541,-0.848
851,563,2010-01-29 18:00:00,2.2734375,7.2578125,24.609375,-0.623,-0.878
851,563,2010-01-29 19:00:00,2.2265625,7.0859375,24.703125,-0.541,-0.757
851,563,2010-01-29 20:00:00,2.1875,6.859375,24.7265625,-0.297,-0.512
851,563,2010-01-29 21:00:00,2.15625,6.71875,24.78125,0.031,-0.197
851,563,2010-01-29 22:00:00,2.125,6.6171875,24.8046875,0.294,0.092
851,563,2010-01-29 23:00:00,2.09375,6.546875,24.828125,0.462,0.264
851,563,2010-01-30 00:00:00,2.0625,6.484375,24.78125,0.453,0.286
851,563,2010-01-30 01:00:00,2.0390625,6.4375,24.8203125,0.289,0.165
851,563,2010-01-30 02:00:00,2.0234375,6.4140625,24.984375,0.023,-0.076
851,563,2010-01-30 03:00:00,2.015625,6.40625,25.2578125,-0.268,-0.393
851,563,2010-01-30 04:00:00,2.0078125,6.4140625,25.609375,-0.596,-0.706
851,563,2010-01-30 05:00:00,2.0,6.4296875,26.046875,-0.8,-0.915
851,563,2010-01-30 06:00:00,2.0,6.453125,26.53125,-0.827,-0.951
851,563,2010-01-30 07:00:00,2.015625,6.5,27.46875,-0.689,-0.814
851,563,2010-01-30 08:00:00,2.03125,6.5390625,28.84375,-0.357,-0.541
851,563,2010-01-30 09:00:00,2.0625,6.578125,30.515625,0.033,-0.178
851,563,2010-01-30 10:00:00,2.0859375,6.609375,32.3359375,0.345,0.192
851,563,2010-01-30 11:00:00,2.109375,6.6328125,34.2734375,0.693,0.461
851,563,2010-01-30 12:00:00,2.1328125,6.640625,36.265625,0.792,0.565
851,563,2010-01-30 13:00:00,2.1484375,6.6484375,39.296875,0.663,0.5
851,563,2010-01-30 14:00:00,2.15625,6.6171875,43.6171875,0.484,0.286
851,563,2010-01-30 15:00:00,2.1640625,6.5625,49.0546875,0.218,-0.041
851,563,2010-01-30 16:00:00,2.1875,6.4921875,55.7265625,-0.159,-0.418
851,563,2010-01-30 17:00:00,2.234375,6.5,63.6875,-0.483,-0.744
851,563,2010-01-30 18:00:00,2.3046875,6.5546875,72.640625,-0.58,-0.922
851,563,2010-01-30 19:00:00,2.375,6.59375,79.109375,-0.57,-0.916
851,563,2010-01-30 20:00:00,2.34375,6.671875,79.7578125,-0.391,-0.754
851,563,2010-01-30 21:00:00,2.2421875,6.75,72.8515625,-0.094,-0.472
851,563,2010-01-30 22:00:00,2.2109375,6.7890625,61.328125,0.338,-0.127
851,563,2010-01-30 23:00:00,2.390625,6.8359375,45.25,0.579,0.177
851,563,2010-01-31 00:00:00,2.7109375,7.1640625,33.8515625,0.792,0.346
851,563,2010-01-31 01:00:00,2.8671875,7.4453125,29.6484375,0.875,0.349
851,563,2010-01-31 02:00:00,2.9453125,7.8984375,27.34375,0.677,0.201
851,563,2010-01-31 03:00:00,3.0078125,8.0859375,25.8828125,0.439,-0.069
851,563,2010-01-31 04:00:00,3.015625,8.1875,24.734375,0.081,-0.412
851,563,2010-01-31 05:00:00,2.984375,8.2421875,23.5234375,-0.266,-0.741
851,563,2010-01-31 06:00:00,2.9453125,8.2890625,22.359375,-0.511,-0.945
851,563,2010-01-31 07:00:00,2.9296875,8.34375,21.6171875,-0.498,-0.96
851,563,2010-01-31 08:00:00,2.921875,8.3671875,21.1484375,-0.371,-0.803
851,563,2010-01-31 09:00:00,2.9296875,8.3515625,21.109375,-0.119,-0.516
851,563,2010-01-31 10:00:00,2.9375,8.328125,21.4375,0.293,-0.144
851,563,2010-01-31 11:00:00,2.953125,8.328125,22.078125,0.674,0.225
851,563,2010-01-31 12:00:00,2.9609375,8.3515625,22.609375,0.922,0.476
851,563,2010-01-31 13:00:00,2.9296875,8.3828125,23.1875,0.979,0.551
851,563,2010-01-31 14:00:00,2.8671875,8.4140625,23.515625,0.825,0.456
851,563,2010-01-31 15:00:00,2.796875,8.4453125,23.7421875,0.653,0.218
851,563,2010-01-31 16:00:00,2.7109375,8.453125,23.9375,0.281,-0.129
851,563,2010-01-31 17:00:00,2.625,8.453125,24.3359375,-0.115,-0.513
851,563,2010-01-31 18:00:00,2.5390625,8.4453125,24.9453125,-0.493,-0.821
851,563,2010-01-31 19:00:00,2.4453125,8.453125,26.1171875,-0.71,-0.959
851,563,2010-01-31 20:00:00,2.3515625,8.4921875,27.7265625,-0.614,-0.914
851,563,2010-01-31 21:00:00,2.265625,8.5625,29.7265625,-0.476,-0.721
851,563,2010-01-31 22:00:00,2.1796875,8.7265625,32.046875,-0.142,-0.412
853,564,2010-02-05 23:00:00,2.3359375,5.984375,115.4375,-0.354,-0.718
853,564,2010-02-06 00:00:00,2.65625,6.2578125,120.375,-0.309,-0.713
853,564,2010-02-06 01:00:00,2.984375,6.7265625,124.6328125,-0.215,-0.614
853,564,2010-02-06 02:00:00,3.265625,7.2734375,126.421875,-0.01,-0.422
853,564,2010-02-06 03:00:00,3.4609375,7.5859375,126.8125,0.291,-0.159
853,564,2010-02-06 04:00:00,3.640625,8.0546875,128.65625,0.582,0.09
853,564,2010-02-06 05:00:00,3.8828125,8.3984375,133.671875,0.686,0.242
